prefix	title	tag	label	flag	num	text_1	text_2	text_3	text_4	text_5	text_6	text_7	text_8	text_9	text_10	text_11	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10	score_11
平安|好|车主	团油宝	应用	0	train	10	平安|好|车主|app|下载	平安|好|车主|app	平安|好|车主|违章|查询	平安|好|车主|下载	平安|好|车主|查|违章	平安|好|车主|查|违章|准|吗	平安|好|车主|官网	平安|好|车主|app|官网	平安|好|车主|app|下载|官网	平安|好|车主|下载|安装	PAD	0.115	0.045	0.022000000000000002	0.015	0.013000000000000001	0.008	0.006	0.006	0.006	0.003	0.0
王菁	王菁锳	百科	0	train	8	王菁|图片	王菁|何|炅	王菁|个人|资料|和|照片	王菁|何|炅|的|婚纱照	王菁|百度|百科	王菁|个人|资料	王菁|何|炅|的|孩子	王菁|何|炅|的|儿子	PAD	PAD	PAD	0.046	0.046	0.039	0.012	0.008	0.008	0.006	0.005	0.0	0.0	0.0
稹	元稹	百科	0	train	10	稹|怎么|读	稹|怎么|读音	稹|的|读音	稹|的|拼音	稹字|怎么|读	稹读音	稹读|什么	稹|怎么|读音|是|什么|意思	稹|的|读音|是|什么	稹念|什么	PAD	0.603	0.172	0.081	0.026000000000000002	0.025	0.017	0.009000000000000001	0.005	0.005	0.005	0.0
紫癜	紫癜	健康	0	train	10	紫癜|的|早期|症状|图片	紫癜|图片	紫癜|第一|天|图片	紫癜|是|什么|引起|的	紫癜|症状	紫癜|能|治|好	紫癜|最|早期|症状|图片	紫癜会|死人|吗	紫癜|传染|吗	紫癜|初期|的|症状|图片	PAD	0.124	0.095	0.025	0.024	0.017	0.016	0.013000000000000001	0.012	0.011000000000000001	0.01	0.0
淘宝	爱淘宝	网站	0	train	10	淘宝网	淘宝|下载	淘宝网|首页	淘宝网|页版	淘宝网|触屏版	淘宝|评价|100|字|复制	淘宝|好评|100|字|通用|评论	淘宝|客服|电话	淘宝|评价	淘宝|刷单	PAD	0.162	0.025	0.011000000000000001	0.011000000000000001	0.008	0.006	0.006	0.005	0.005	0.005	0.0
美颜|相机	美颜|相机	百科	0	train	10	美颜|相机|下载	美颜|相机|最新|版本|下载	美颜|相机|下载|安装	美颜|相机	美颜|相机|下载|安装|2018	美颜|相机|和|美图秀秀	美颜|相机|美图秀秀	美颜|相机|哪个|好	美颜|相机|推荐	美颜|相机|哪|款|好|用	PAD	0.215	0.064	0.032	0.024	0.021	0.004	0.004	0.004	0.004	0.003	0.0
香哈	方太|生活|家|-|美食|菜谱	应用	0	train	10	香哈|菜谱	香哈网	香哈|菜谱|大全	香哈|菜谱|下载	香哈|菜谱|大全|做法	香哈网|家常菜|做法	香哈|菜谱|大全|做法|视频	香哈食谱	香哈|菜谱|下载|安装	香哈网|菜谱|大全	PAD	0.551	0.16	0.042	0.039	0.021	0.016	0.015	0.015	0.009000000000000001	0.008	0.0
芦荟胶|的	芦荟胶|的|功效|与|作用	健康	1	train	10	芦荟胶|的|正确|用法	芦荟胶|的|作用	芦荟胶|的|功效|与|作用	芦荟胶|的|功效	芦荟胶|的|使用|方法	芦荟胶|的|用法	芦荟胶|的|价格	芦荟胶|的|作用|和|功效	芦荟胶|的|正确|用法|视频	芦荟胶|的|保质期|是|多久	PAD	0.563	0.184	0.165	0.037000000000000005	0.008	0.005	0.004	0.004	0.002	0.002	0.0
都市|仙尊	极品|都市|仙尊	百科	0	train	10	都市|仙尊洛尘	都市|仙尊|陈凡	都市|仙尊洛尘|txt|全|本	都市|仙尊洛尘在线|阅读	都市|仙尊|小说	都市|仙尊洛尘|txt|下载	都市|仙尊|归来	都市|仙尊洛尘|txt	都市|仙尊|洛书	都市|仙尊刘|清明	PAD	0.239	0.034	0.023	0.023	0.013000000000000001	0.011000000000000001	0.009000000000000001	0.008	0.006999999999999999	0.006999999999999999	0.0
西南|科技	西南|科技|大学	百科	1	train	10	西南|科技|大学	西南|科技|大学|城市|学院	西南|科技|大学|教务处	西南|科技|大学|学工|系统	西南|科技|大学|官网	西南|科技|大学|是|几|本	西南|科技|大学|迎新|网站	西南|科技|大学|服务|大厅	西南|科技|大学|宿舍	西南|科技|大学|教务|系统	PAD	0.56	0.128	0.062	0.026000000000000002	0.017	0.009000000000000001	0.008	0.006999999999999999	0.006999999999999999	0.006999999999999999	0.0
赖氏	赖氏|家具|黑胡桃|系列|打|几|折|2C|买|来|的|是|打|几|折|的|能|告诉|我|我|吗|因为|我|想|买|怕|买|贵|了	知道	0	train	10	赖氏|家具	赖氏|家具|官方|旗舰店	赖氏|家具|怎么样	赖氏|宗祠	赖氏|家族	赖氏|家具|官网	赖氏|字辈|怎么|排	赖氏|家谱	赖氏|家具|官网|价格表	赖氏|综合征	PAD	0.195	0.159	0.075	0.071	0.06	0.045	0.031	0.028999999999999998	0.023	0.022000000000000002	0.0
网易	网易|云|音乐	应用	1	train	10	网易|云|音乐	网易|邮箱	网易|uu|加速器	网易|游戏	网易|云	网易网	网易|邮箱|登录	网易|考拉	网易|云|音乐|网页	网易|彩票	PAD	0.083	0.079	0.052000000000000005	0.031	0.028999999999999998	0.016	0.015	0.012	0.011000000000000001	0.011000000000000001	0.0
梅毒	胃梅毒	百科	0	train	10	梅毒|症状	梅毒|图片	梅毒|能|治|好|吗	梅毒|是|什么	梅毒疹	梅毒|潜伏期	梅毒|前期|小|红点|图片	梅毒|早期|图片	梅毒|的|早期|症状	梅毒|症状|图片	PAD	0.168	0.10400000000000001	0.045	0.028999999999999998	0.023	0.018000000000000002	0.016	0.013000000000000001	0.009000000000000001	0.008	0.0
副|省级	副|省级|城市	百科	1	train	10	副|省级|城市	副|省级|市	副|省级|城市|有|哪些	副|省级|城市|是|什么|意思	副|省级|市|百度|百科	副|省级|干部	副|省级|和|地级|市|的|区别	副|省级|市|是|什么|意思	副|省级|城市|排名	副|省级|市|有|哪些	PAD	0.5660000000000001	0.10400000000000001	0.1	0.032	0.025	0.018000000000000002	0.016	0.013999999999999999	0.011000000000000001	0.009000000000000001	0.0
玛莎拉蒂	汽车|报价|大全	应用	0	train	10	玛莎拉蒂|总裁	玛莎拉蒂|价格	玛莎拉蒂|suv	玛莎拉蒂|spyder	玛莎拉蒂|gt	玛莎拉蒂|车标	玛莎拉蒂|最|新款|suv	玛莎拉蒂|图片	玛莎拉蒂|商标	玛莎拉蒂|ghibli	PAD	0.052000000000000005	0.036000000000000004	0.024	0.02	0.017	0.015	0.015	0.013000000000000001	0.011000000000000001	0.011000000000000001	0.0
香菇	香菇|炒肉|的|做法	菜谱	1	train	10	香菇|的|做法	香菇|油菜	香菇|炖鸡	香菇|炒肉	香菇|油菜|的|家常|做法	香菇|汤	香菇|西兰花	香菇|炖鸡汤	香菇|饺子	香菇|饺子|馅|做法|大全	PAD	0.092	0.038	0.028999999999999998	0.027000000000000003	0.018000000000000002	0.011000000000000001	0.011000000000000001	0.01	0.01	0.009000000000000001	0.0
天津|中德	天津|中|德|应用|技术|大学|与|天津|中|德|职业|技术|学院|是|一个|大学|吗|为什么|官网|上|两|个|名称|都|有|求|解释	知道	0	train	10	天津|中|德|应用|技术|大学	天津|中|德|职业|技术|学院	天津|中德|技术|大学|官网	天津|中|德|应用|技术|学院	天津|中德|技术|学院|官网	天津|中德|大学|是|几|本	天津|中德大学	天津|中|德|2018|招生|计划	天津|中|德|职业|技术|大学	天津|中德就业率	PAD	0.693	0.131	0.022000000000000002	0.018000000000000002	0.018000000000000002	0.017	0.013999999999999999	0.01	0.006999999999999999	0.005	0.0
麻辣|拌	麻辣|拌	百科	1	train	10	麻辣拌|的|做法	麻辣拌|的|做法|及|配料	麻辣|拌|图片	麻辣|拌|怎么|做	麻辣|拌面	麻辣|拌|加盟	麻辣拌|的|酱料|怎么|配	麻辣|拌|的|调料|配方	麻辣|拌|热量	麻辣|拌|做法	PAD	0.263	0.16699999999999998	0.043	0.027000000000000003	0.019	0.017	0.017	0.011000000000000001	0.011000000000000001	0.011000000000000001	0.0
作业|帮	作业|帮	百科	0	train	10	作业|帮|免费|下载	作业|帮	作业|帮|下载	作业|帮|在线|拍照|解题	作业|帮|一|课	作业|帮|免费|下载|安装	作业|帮|在线|使用	作业|帮|在线|拍|题	作业|帮|学生|一|课	作业|帮|在线|使用|拍照	PAD	0.107	0.055	0.039	0.027000000000000003	0.023	0.015	0.012	0.011000000000000001	0.004	0.004	0.0
上海|大众	汽车|报价|大全	应用	0	train	10	上海|大众|全部|车型	上海|大众|汽车|价格	上海|大众|朗逸	上海|大众|新款|车	上海|大众|汽车|报价	上海|大众|各种|车型	上海|大众|汽车	上海|大众|官网	上海|大众|5|一|8万	上海|大众|途观	PAD	0.111	0.045	0.03	0.027000000000000003	0.024	0.017	0.016	0.013999999999999999	0.013999999999999999	0.011000000000000001	0.0
东风|风光	东风|风光	汽车	0	train	10	东风|风光|580	东风|风光|560	东风|风光|s560	东风|风光|330	东风|风光|330s	东风|风光|580|七|座|suv	东风|风光|370	东风|风光|ix5	东风|风光|360	东风|风光|580suv|价格	PAD	0.20199999999999999	0.057999999999999996	0.048	0.04	0.034	0.028999999999999998	0.026000000000000002	0.018000000000000002	0.015	0.011000000000000001	0.0
中	中国|移动	应用	0	train	10	中国|地图	中通|快递|单号|查询	中国|卫生|人才网	中通|快递	中国|好|声音|2018	中通|快递|查询	中央|气象台	中元节	中元节|是|什么|节	中国|好|声音	PAD	0.018000000000000002	0.018000000000000002	0.015	0.011000000000000001	0.01	0.009000000000000001	0.008	0.006999999999999999	0.006999999999999999	0.004	0.0
最|强	最|强|警少	阅读	0	train	10	最|强|狂兵	最|强|医圣	最|强|医圣|林奇	最|强|反|套路|系统	最|强|神医|混|都市	最|强|升级|系统	最|强装|b|打|脸|系统	最|强|军婚|首长|求|轻宠	最|强|神话|帝皇	最|强|齐天大圣	PAD	0.198	0.087	0.042	0.031	0.027999999999999997	0.027000000000000003	0.018000000000000002	0.017	0.016	0.015	0.0
不能|没有	不能|没有|家	影视	1	train	9	不能|没有|家	不能|没有|她	不能|没有|你|小说	不能|没有|她|电视剧|全集	不能|没有|家|电视剧	不能|没有|你|作文	不能|没有|你|小说	不能|没有|你|歌词	不能|没有|家|电视剧|全集	PAD	PAD	0.171	0.091	0.05	0.045	0.038	0.035	0.033	0.032	0.024	0.0	0.0
百世	百世千妖	阅读	0	train	10	百|世|快递|单号|查询	百|世|快递	百世汇通|快递|单号|查询	百世汇通|快递|查询	百世汇通	百世|快运|单号|查询	百|世|快递|查询	百世|快运	百|世|快递|电话	百|世|快递|单号|查询|单号	PAD	0.37	0.22	0.077	0.055	0.037000000000000005	0.026000000000000002	0.022000000000000002	0.016	0.012	0.011000000000000001	0.0
中	中国|移动	应用	0	train	10	中国|地图	中通|快递|单号|查询	中国|卫生|人才网	中通|快递	中国|好|声音|2018	中通|快递|查询	中央|气象台	中元节	中元节|是|什么|节	中国|好|声音	PAD	0.018000000000000002	0.018000000000000002	0.015	0.011000000000000001	0.01	0.009000000000000001	0.008	0.006999999999999999	0.006999999999999999	0.004	0.0
一|键|锁屏	一|键|锁屏	百科	0	train	10	一|键|锁|屏|下载	一|键|锁屏|oppo	一|键|锁|屏|下载|并|安装	一|键|锁屏|大全	一|键|锁屏|保护|电源键	一|键|锁屏|哪个|好	一|键|锁屏	一|键|锁|屏蓝|光|美化|版	一|键|锁屏|oppo|下载|安装	一|键|锁屏|为什么|要|激活	PAD	0.11599999999999999	0.061	0.059000000000000004	0.027000000000000003	0.016	0.012	0.011000000000000001	0.006999999999999999	0.006999999999999999	0.005	0.0
中国|地图	中国|地图	百科	1	train	10	中国|地图|全|图|各省|各市	中国|地图|高清|版|大|图片	中国|地图|高清|版|大|图	中国|地图	中国|地图|全|图|高清|版	中国|地图|全|图|可|放大	中国|地图|高清版|可|缩放	中国|地图|高清	中国|地图|全|图	中国|地图|高清版|可|放大	PAD	0.102	0.066	0.031	0.024	0.018000000000000002	0.012	0.011000000000000001	0.006999999999999999	0.006	0.004	0.0
胡姬花	胡姬花|花生油|怎样	知道	1	train	10	胡姬花|花生油	胡姬花|和|鲁花|哪个|好	胡姬花|花生油|价格	胡姬花|古|法|小|榨花生油	胡姬|花调|和|油	胡姬花|和|鲁花|的|优缺点	胡姬花|食用油|央视|曝光	胡姬花|图片	胡姬花|花生油|怎么样	胡姬花|花生油|好|不好	PAD	0.183	0.153	0.152	0.043	0.035	0.031	0.03	0.025	0.019	0.019	0.0
中国|地图	中国|地图	百科	1	train	10	中国|地图|全|图|各省|各市	中国|地图|高清|版|大|图片	中国|地图|高清|版|大|图	中国|地图	中国|地图|全|图|高清|版	中国|地图|全|图|可|放大	中国|地图|高清版|可|缩放	中国|地图|高清	中国|地图|全|图	中国|地图|高清版|可|放大	PAD	0.102	0.066	0.031	0.024	0.018000000000000002	0.012	0.011000000000000001	0.006999999999999999	0.006	0.004	0.0
唐家	唐家三|少	百科	1	train	9	唐家三|少	唐家三|少|全部|小说|排名	唐家三|少|新书	唐家三|少|的|妻子	唐家三|少|作品	唐家三|少|全部|小说	唐家三少微博	唐家|小猫	唐家三少微博	PAD	PAD	0.43700000000000006	0.075	0.065	0.045	0.044000000000000004	0.03	0.019	0.013999999999999999	0.012	0.0	0.0
体重	妙|健康	应用	0	train	10	体重|指数	体重|标准	体重|指数|计算|公式	体重|秤	体重|下降|多少|需要|警惕	体重表	体重|下降|多少|怀疑|癌症	体重|指数|怎么|算	体重|身高|比例|计算	体重|减轻	PAD	0.14	0.08900000000000001	0.08	0.025	0.013000000000000001	0.013000000000000001	0.012	0.012	0.011000000000000001	0.011000000000000001	0.0
兵王传	兵王|传奇	百科	1	train	10	兵王|传奇	兵王|传奇|辰南	兵王|传奇|苏狂	兵王|传奇|苏狂|免费|阅读	兵王|传奇|苏锐	兵王|传奇|笔趣阁	兵王|传奇|四|行	兵王|传说	兵王|传奇|苏狂|苏|幽幽	兵王|传奇|txt	PAD	0.667	0.059000000000000004	0.05	0.03	0.025	0.015	0.011000000000000001	0.011000000000000001	0.009000000000000001	0.006999999999999999	0.0
剑来	剑来	百科	0	train	8	剑|来|小说	剑来|烽火|戏|诸侯	剑|来|吧	剑|来|笔趣阁	剑|来|小说|最新|章节	剑来|txt|下载	剑|来|贴吧	剑|来|顶点	PAD	PAD	PAD	0.033	0.033	0.006	0.003	0.003	0.003	0.002	0.001	0.0	0.0	0.0
爱奇艺	爱奇艺	应用	1	train	10	爱奇艺|下载	爱奇艺|官网	爱奇艺|\|电视剧	爱奇艺|视频	爱奇艺|会员	爱奇艺|\	爱奇艺|app|下载	爱奇艺|会员|账号|免费	爱奇艺	爱奇艺|下截	PAD	0.078	0.047	0.027000000000000003	0.025	0.021	0.013000000000000001	0.013000000000000001	0.013000000000000001	0.009000000000000001	0.006999999999999999	0.0
后台|运行	Oppo|手机|如何|设置|应用|后台|运行	经验	1	train	10	后台|运行|程序	后台|运行|怎么|设置	后台|运行|怎么|关闭	后台|运行|在|哪里	后台|运行|怎么|关	后台|运行|在|哪	后台|运行|程序|怎么|关闭	后台|运行|是|什么|意思	后台|运行|设置	后台|运行|在|哪里|找	PAD	0.10099999999999999	0.071	0.045	0.043	0.04	0.039	0.037000000000000005	0.027000000000000003	0.018000000000000002	0.018000000000000002	0.0
红牛	红牛	百科	1	train	10	红牛|喝|多|了|会|怎样	红牛|饮料	红牛|加|雪碧|给|女人|喝	红牛|图片	红牛|加|味精|给|女人|喝	红牛|多少|钱|一|瓶	红牛|功能|饮料	红牛网|www233166	红牛|价格	红牛网|www233166con	PAD	0.095	0.048	0.036000000000000004	0.025	0.02	0.019	0.019	0.018000000000000002	0.017	0.015	0.0
大|总裁	大|总裁|小|娇妻	阅读	0	train	10	大|总裁|小|娇妻	大|总裁|2c|小|娇妻	大|总裁|小|娇妻|海|小棠	大|总裁|小甜心	大|总裁|小闷骚	大|总裁|小矫妻	大|总裁|小|娇妻	大|总裁|小|娇妻|免费|阅读	大|总裁|小闷骚|全文|免费	大|总裁|小|娇妻|全文	PAD	0.324	0.10099999999999999	0.10099999999999999	0.073	0.028999999999999998	0.028999999999999998	0.025	0.023	0.022000000000000002	0.022000000000000002	0.0
京东	京东|商城	网站	1	train	10	京东|商城	京东|官网	京东|快递|单号|查询	京东|快递	京东|商城|网上|购物	京东|物流	京东|白条	京东|客服|电话	京东方|a|股票	京东|白条|怎么|开通	PAD	0.12	0.073	0.031	0.031	0.011000000000000001	0.01	0.009000000000000001	0.009000000000000001	0.008	0.008	0.0
王菁	王菁蕾	歌手	0	train	8	王菁|图片	王菁|何|炅	王菁|个人|资料|和|照片	王菁|何|炅|的|婚纱照	王菁|百度|百科	王菁|个人|资料	王菁|何|炅|的|孩子	王菁|何|炅|的|儿子	PAD	PAD	PAD	0.046	0.046	0.039	0.012	0.008	0.008	0.006	0.005	0.0	0.0	0.0
寿	五|色|寿司|的|做法	菜谱	0	train	10	寿司|的|做法	寿光|洪水	寿司|的|做法|和|材料	寿光	寿司	寿光|天气	寿光|天气|预报	寿光|受灾|较|严重	寿县|天气|预报	寿司|怎么|做	PAD	0.069	0.065	0.049	0.049	0.031	0.027000000000000003	0.023	0.018000000000000002	0.013999999999999999	0.012	0.0
乳头	乳头	百科	0	train	9	乳头|溢液	乳头|内陷	乳头|疼|怎么|回|事	乳头痒|是|怎么|回|事|呢	乳头痛|是|怎么|回|事|啊	乳头|疼痛|是|什么|原因	乳头|疼	乳头|疼|是|怎么|回|事	乳头痒|是|怎么|回|事	PAD	PAD	0.07	0.045	0.039	0.034	0.025	0.023	0.018000000000000002	0.016	0.013000000000000001	0.0	0.0
广东	广东|移动	应用	1	train	10	广东|快乐|十分|走势|图	广东|11|选|五|走势|图	广东|外语|外贸|大学	广东|海洋|大学	广东|工业|大学	广东|十一|选|五|走势|图	广东|快乐|十分	广东|地图	广东|财经|大学	广东|理工学院	PAD	0.054000000000000006	0.04	0.011000000000000001	0.011000000000000001	0.01	0.01	0.01	0.009000000000000001	0.009000000000000001	0.006999999999999999	0.0
腐	腐|漫画|耽美	应用	0	train	9	腐国度	腐女	腐女|必|看|100|本|耽美|小说	腐书网	腐竹|怎么|做|好吃	腐漫	腐女|动漫	腐|小说	腐文	PAD	PAD	0.141	0.034	0.033	0.03	0.027999999999999997	0.027000000000000003	0.025	0.023	0.019	0.0	0.0
四|不|像	四|不|像|车	百科	0	train	10	四|不|像|特肖|图	四|不|像|动物|必中一肖图	四|不|像|特肖|图|2018|今天	四|不|像|一|特图	四|不|像|特肖|图片|今期	四|不|像|图	四|不|像|图片	四|不|像|必|中|一|肖图	四|不|像|生肖|图	四|不|像|特马生肖|图|2018	PAD	0.14800000000000002	0.109	0.069	0.042	0.034	0.032	0.03	0.027999999999999997	0.022000000000000002	0.019	0.0
北京|口腔	北京|口腔|医院|咨询	健康	1	train	10	北京|口腔|医院	北京|口腔|医院|挂号	北京|口腔|医院|哪个|最|好	北京|口腔|医院|在|哪	北京|口腔|医院|哪个|好	北京|口腔|医院|天坛|总院	北京|口腔科|医院|排名	北京|口腔|医院|地址	北京|口腔|医院|排名	北京|口腔|医院|前|十|位	PAD	0.37799999999999995	0.22399999999999998	0.163	0.019	0.019	0.015	0.015	0.013000000000000001	0.013000000000000001	0.011000000000000001	0.0
手抄报	手抄报	百科	1	train	10	手|抄|报|图片	手抄报|大全	手|抄|报|边框	手|抄|报|模板	手抄报|版面|设计图|大全	手|抄|报|图片|大全	手抄报|花边	手抄报	手|抄|报边|框|简单|又|漂亮	手抄报|花边|简单|又|漂亮	PAD	0.12	0.11800000000000001	0.062	0.027999999999999997	0.022000000000000002	0.015	0.013000000000000001	0.011000000000000001	0.01	0.009000000000000001	0.0
抗坏血酸	抗坏血酸|是|什么|意思	健康	1	train	10	抗坏血酸|是|什么	抗坏血酸|3|十|什么|意思	抗坏血酸钠	抗坏血酸|1|十|什么|意思	抗坏血酸磷酸酯钠	抗坏血酸|1	抗坏|血酸2|十|什么|意思	抗坏血酸磷酸酯镁	抗坏血|酸棕榈酸酯	抗坏|血酸|葡萄|糖苷	PAD	0.254	0.061	0.057	0.032	0.028999999999999998	0.019	0.017	0.013999999999999999	0.012	0.011000000000000001	0.0
保时捷|卡宴	保时捷|卡宴|铭牌|在|哪里	知道	0	train	10	保时捷|卡宴|价格表	保时捷|卡宴|2018|新款	保时捷|卡宴|图片	保时捷|卡宴|报价	保时捷|卡宴|多少|钱	保时捷|卡宴|多少|钱|一|辆	保时捷|卡宴|turbo	保时捷|卡宴|新款|价格	保时捷|卡宴|价格	保时捷|卡宴|s	PAD	0.11900000000000001	0.076	0.021	0.013000000000000001	0.012	0.006999999999999999	0.004	0.004	0.004	0.003	0.0
美|因	美|因|苛求	百科	0	train	10	美|因|基因	美|因|生命	美|因|生命|app	美因茨	美|因|基因|检测|报告	美|因|基因|报告|查询	美|因|外卖	美因茨|vs|斯图加特	美|因|河	美因茨大学	PAD	0.183	0.091	0.068	0.059000000000000004	0.052000000000000005	0.035	0.033	0.025	0.024	0.023	0.0
